rule,type,feat,direction,cut,train_n,train_winner_rate,train_loser_rate,train_winner_lift,train_loser_lift,train_mean_ret,train_median_ret,test_n,test_winner_rate,test_loser_rate,test_winner_lift,test_loser_lift,test_mean_ret,test_median_ret
s3>=70 AND s10>=90 AND past_60>=30,combo3,,,,563,0.1936056838365897,0.3268206039076377,1.2541490338193044,1.8743151924637662,12.447061888054208,-12.585034013605442,278,0.26258992805755393,0.25539568345323743,1.2756844029726713,1.3804496182735575,37.70370710607551,0.13063357282821686
s3>=70 AND s10>=90 AND past_120>=50,combo3,,,,355,0.15774647887323945,0.352112676056338,1.0218583987144343,2.0193651510967165,8.123320707426519,-14.222270891127659,173,0.35260115606936415,0.2543352601156069,1.7129666723897823,1.3747178808696696,52.8916975495523,0.10070493454179255
s3>=70 AND s10>=90 AND slope60>=1,combo3,,,,657,0.2054794520547945,0.3013698630136986,1.3310655511630045,1.7283552690482584,14.640146744200498,-8.29875518672199,311,0.2861736334405145,0.2572347266881029,1.3902560674073838,1.39038990581966,41.84603964251045,2.361111111111111
s3>=70 AND s10>=90 AND pos252_top10,combo3,,,,645,0.19844961240310077,0.2682170542635659,1.2855272878622341,1.5382240093594404,15.319513902764403,-7.694558221181978,266,0.29699248120300753,0.2744360902255639,1.442814958187548,1.4833656969841986,38.45396131595859,-2.1046643913538112
s3>=70 AND s10>=90 AND rs>=1.1,combo3,,,,906,0.18101545253863136,0.2836644591611479,1.1725913744314562,1.6268148305546046,12.759566390165325,-9.590517241379311,427,0.28337236533957844,0.25526932084309134,1.376647266600196,1.3797666105790591,40.13705111201715,0.10070493454179255
s3>=70 AND s4>=75 AND pos252_far,combo3,,,,524,0.1049618320610687,0.31679389312977096,0.679927250371433,1.8168120359409086,-2.3600199857573707,-18.25159649726588,496,0.2217741935483871,0.21370967741935484,1.0773980623868837,1.1551308879851543,21.705825417049724,-6.178522495316388
s3>=70 AND s12>=80 AND new_high_252,combo3,,,,181,0.23756906077348067,0.26519337016574585,1.5389372983796212,1.520883190041461,19.063939065819323,-5.864432597105865,61,0.19672131147540983,0.3114754098360656,0.9556890115241031,1.6835684330918796,14.913666997806242,-12.790697674418606
s3>=70 AND s12>=80 AND chart=V_recovery,combo3,,,,127,0.2047244094488189,0.36220472440944884,1.3261744966442954,2.077243018419489,4.946869259475809,-10.025929127052722,97,0.30927835051546393,0.12371134020618557,1.5025007655404716,0.6686772072833727,40.03118164266182,17.838541666666664
s3>=70 AND s12>=80 AND past_120>=50,combo3,,,,203,0.22167487684729065,0.27586206896551724,1.4359771216980197,1.582068145962669,17.57574562212923,-7.003891050583658,83,0.30120481927710846,0.2891566265060241,1.4632788580062825,1.5629322676261963,52.15026009384635,3.943217665615142
s3>=70 AND s12>=80 AND past_120<=-20,combo3,,,,89,0.06741573033707865,0.2696629213483146,0.43670914712314307,1.5465160527949688,-10.309560239348166,-18.327605956471935,62,0.25806451612903225,0.24193548387096775,1.2536995635047374,1.3076953448888538,42.38091322173746,7.40646359651932
s3>=70 AND s12>=80 AND pos252_far,combo3,,,,137,0.08759124087591241,0.35036496350364965,0.5674031254592662,2.009342024799303,-4.705283313028579,-16.90450054884742,133,0.24060150375939848,0.2706766917293233,1.1688627509367477,1.463045618943319,27.48248582106284,-6.679389312977099
s3>=70 AND s12>=80 AND rs>=1.1,combo3,,,,450,0.18888888888888888,0.2822222222222222,1.2235943325876213,1.6185436059945861,13.704190667437818,-8.795148725212465,254,0.24015748031496062,0.24803149606299213,1.166705646942647,1.3406451488545572,26.758494313308596,-0.6565095242505635
s3>=70 AND is_first_pullback AND chart=V_recovery,combo3,,,,175,0.2742857142857143,0.14857142857142858,1.7767823585810165,0.8520567014684661,25.340268223213954,3.089143865842895,76,0.27631578947368424,0.09210526315789473,1.3423658155289213,0.49784191200154604,35.489341936748374,17.838541666666664
s3>=70 AND is_first_pullback AND chart=persistent_uptrend,combo3,,,,206,0.28640776699029125,0.11165048543689321,1.8553072261679806,0.640315202279794,27.8711683277422,7.407803237574099,69,0.17391304347826086,0.34782608695652173,0.8448844884488448,1.880048959608323,10.308730366693638,0.35650623885918004
s3>=70 AND is_first_pullback AND past_60>=30,combo3,,,,324,0.2716049382716049,0.1419753086419753,1.7594166873808932,0.8142279732693676,24.628480664143172,4.9277508485021295,120,0.20833333333333334,0.25833333333333336,1.012101210121012,1.3963280293757652,12.533703312403482,0.14686579990667728
s3>=70 AND is_first_pullback AND pos252_far,combo3,,,,339,0.12094395280235988,0.2831858407079646,0.7834570687573004,1.6240699551475188,1.7336730995406953,-16.81159420289855,305,0.24262295081967214,0.20655737704918034,1.1786831142130607,1.116471697734615,24.5524774196695,3.4869240348692405
s3>=70 AND cup_and_handle_detected AND pos252_far,combo3,,,,395,0.10632911392405063,0.30632911392405066,0.6887843003992864,1.7567965582857616,0.09842894564816143,-16.90450054884742,404,0.22524752475247525,0.22277227722772278,1.0942718034179655,1.2041155155907268,22.27991994842392,-4.062677913718382
s3>=70 AND cup_and_handle_detected AND rs>=1.1,combo3,,,,1237,0.18189167340339532,0.2651576394502829,1.1782674038185046,1.520678274494433,10.256126715731764,-8.997955010224949,642,0.24922118380062305,0.22897196261682243,1.2107378962195283,1.2376256877795444,32.58347219670673,-1.9801980198019802
s3>=70 AND new_high_60 AND KOSDAQ,combo3,,,,511,0.26810176125244617,0.18199608610567514,1.7367236238983963,1.0437470131265456,29.4321573602569,7.142857142857142,312,0.32371794871794873,0.21474358974358973,1.5726495726495726,1.1607193296299783,37.62257542417561,9.479394087548785
s3>=70 AND new_high_60 AND past_60>=30,combo3,,,,527,0.19924098671726756,0.2618595825426945,1.2906536938221924,1.501763927927562,15.077982734428543,-5.864432597105865,263,0.21673003802281368,0.3269961977186312,1.052893122011821,1.7674604762857715,16.505187883398907,-7.667386609071274
s3>=70 AND new_high_60 AND past_120>=50,combo3,,,,364,0.17032967032967034,0.27197802197802196,1.1033704550483074,1.559793148028442,10.134935750510499,-7.409107067580237,147,0.29931972789115646,0.2857142857142857,1.4541209222963112,1.5443259311068367,35.84074741606001,-2.75750202757502
s3>=70 AND new_high_120 AND KOSDAQ,combo3,,,,331,0.2628398791540785,0.1933534743202417,1.7026379285873599,1.1088816007955868,28.55150953953874,2.8541666666666665,188,0.3617021276595745,0.26595744680851063,1.7571799733164806,1.4375374358707258,36.76444993088535,17.591125198098258
s3>=70 AND new_high_120 AND past_60>=30,combo3,,,,472,0.19703389830508475,0.2627118644067797,1.276356500966898,1.506651761886059,14.180214552383601,-7.242893817850453,237,0.22784810126582278,0.32489451476793246,1.1069056272715878,1.7561005841067194,18.85182254087814,-9.22509225092251
s3>=70 AND new_high_120 AND past_120>=50,combo3,,,,331,0.17522658610271905,0.28700906344410876,1.1350919523915735,1.6459961261809493,10.297891886445376,-7.947805456702254,139,0.28776978417266186,0.2805755395683453,1.398010304627585,1.516550284863908,33.85448063871963,-2.75750202757502
s3>=70 AND new_high_120 AND rs>=1.1,combo3,,,,628,0.1767515923566879,0.26910828025477707,1.1449707177360748,1.5433351877713062,10.88330566953778,-8.234362628661916,305,0.25245901639344265,0.26885245901639343,1.2264675647892658,1.4531853843529907,22.80768320915026,-6.467941507311586
s3>=70 AND new_high_240 AND KOSDAQ,combo3,,,,241,0.29045643153526973,0.17427385892116182,1.8815338773009553,0.9994600631652132,35.87851608137321,11.904761904761903,91,0.4065934065934066,0.27472527472527475,1.9752656584339752,1.48492877991042,46.4546234155765,29.09090909090909
s3>=70 AND new_high_240 AND past_120>=50,combo3,,,,314,0.1751592356687898,0.28343949044585987,1.134655666224939,1.625524635640784,10.778464533637397,-7.694558221181978,117,0.2905982905982906,0.29914529914529914,1.4117514315534119,1.6169224492357908,29.07379837934022,-6.467941507311586
s3>=70 AND new_high_252 AND KOSDAQ,combo3,,,,241,0.29045643153526973,0.17427385892116182,1.8815338773009553,0.9994600631652132,35.87851608137321,11.904761904761903,90,0.4111111111111111,0.2777777777777778,1.997213054638797,1.5014279885760915,47.05785057458872,29.09090909090909
s3>=70 AND new_high_252 AND past_120>=50,combo3,,,,314,0.1751592356687898,0.28343949044585987,1.134655666224939,1.625524635640784,10.778464533637397,-7.694558221181978,116,0.29310344827586204,0.3017241379310345,1.423921702515079,1.6308614358671336,29.39198475239938,-6.25816430204289
s3>=70 AND near_52w_low AND pos252_far,combo3,,,,299,0.06688963210702341,0.27759197324414714,0.4333011604677785,1.5919891418612644,-6.242112178696439,-16.90450054884742,256,0.171875,0.19140625,0.834983498349835,1.034577723378213,11.36400112790949,-6.679389312977099
s3>=70 AND KOSDAQ AND chart=new_high_240,combo3,,,,241,0.29045643153526973,0.17427385892116182,1.8815338773009553,0.9994600631652132,35.87851608137321,11.904761904761903,91,0.4065934065934066,0.27472527472527475,1.9752656584339752,1.48492877991042,46.4546234155765,29.09090909090909
s3>=70 AND KOSDAQ AND chart=box_breakout,combo3,,,,126,0.25396825396825395,0.18253968253968253,1.645168850537978,1.0468645370606153,26.832103578022856,6.41025641025641,86,0.23255813953488372,0.16279069767441862,1.1297873973443855,0.8799066351655234,43.29562780744156,8.31798077247725
s3>=70 AND KOSDAQ AND chart=pullback_recovery,combo3,,,,145,0.1310344827586207,0.3103448275862069,0.8488220319370517,1.779826664208003,0.23398523307485639,-13.366336633663368,55,0.09090909090909091,0.2727272727272727,0.4416441644164416,1.4741292978747078,0.986394188056065,-1.3784461152882206
s3>=70 AND KOSDAQ AND chart=persistent_uptrend,combo3,,,,234,0.2905982905982906,0.12393162393162394,1.8824528193655712,0.7107474950612206,26.6745913679391,7.751937984496124,145,0.22758620689655173,0.2827586206896552,1.1056333219528849,1.5283501456126283,64.01865906327788,4.2349726775956285
s3>=70 AND KOSDAQ AND past_60>=30,combo3,,,,412,0.2766990291262136,0.17233009708737865,1.7924154557894052,0.9883125948231603,28.418194386281524,7.619284500269452,260,0.28076923076923077,0.3076923076923077,1.364001015486164,1.6631202334996706,58.26789388772364,0.6854022122955673
s3>=70 AND KOSDAQ AND pos252_top10,combo3,,,,759,0.2516469038208169,0.13570487483530963,1.630131487032567,0.7782670540168797,27.74564557240184,9.562841530054644,352,0.26704545454545453,0.3039772727272727,1.2973297329732971,1.643039946589518,31.07544329196438,-1.9801980198019802
s3>=70 AND KOSDAQ AND pos252_far,combo3,,,,225,0.18222222222222223,0.28,1.1804086502609994,1.6057991681521093,12.618281710939822,-1.8218623481781375,261,0.29118773946360155,0.18773946360153257,1.4146150247208629,1.014758226761772,42.94915597448271,15.110356536502549
s3>=70 AND KOSPI AND chart=persistent_uptrend,combo3,,,,293,0.18088737201365188,0.2935153583617747,1.1717616877018577,1.6833097082043076,14.83726055938505,-12.86909837359861,96,0.19791666666666666,0.3229166666666667,0.9614961496149614,1.7454100367197063,28.25403980346117,-10.212765957446807
s3>=70 AND KOSPI AND past_60>=30,combo3,,,,566,0.17491166077738515,0.2756183745583039,1.1330519126331018,1.5806705592612889,11.691276375230778,-8.946608946608947,207,0.19806763285024154,0.2608695652173913,0.9622295562889621,1.4100367197062422,22.002613333180385,-2.1046643913538112
s3>=70 AND KOSPI AND past_120<=-20,combo3,,,,194,0.10824742268041238,0.27835051546391754,0.7012108212827787,1.5963393792381058,-3.3014899040816914,-14.814227126257201,99,0.04040404040404041,0.31313131313131315,0.1962862952961963,1.6925188234857758,-9.753959268037287,-14.299065420560748
s3>=70 AND KOSPI AND pos252_far,combo3,,,,272,0.05514705882352941,0.34191176470588236,0.35723450454007105,1.9608629548075915,-12.00341032717049,-22.14927436074637,201,0.14427860696517414,0.19402985074626866,0.7009178529793277,1.0487586547068817,0.707212686502933,-9.784172661870503
s3>=70 AND KOSPI AND rs>=1.1,combo3,,,,863,0.14716106604866744,0.26998841251448435,0.9532876573837169,1.5483827436659554,5.762043327886973,-12.585034013605442,357,0.16806722689075632,0.24089635854341737,0.8164850098455224,1.302078726227333,15.928715474023244,-10.683760683760683
s3>=70 AND chart=new_high_120 AND rs>=1.1,combo3,,,,107,0.12149532710280374,0.37383177570093457,0.7870287900646052,2.1439241230335235,-9.569040351759337,-24.027072758037225,125,0.184,0.24,0.8938877887788779,1.2972337821297428,17.731680138185546,-5.651491365777081
s3>=70 AND chart=new_high_240 AND past_120>=50,combo3,,,,314,0.1751592356687898,0.28343949044585987,1.134655666224939,1.625524635640784,10.778464533637397,-7.694558221181978,117,0.2905982905982906,0.29914529914529914,1.4117514315534119,1.6169224492357908,29.07379837934022,-6.467941507311586
s3>=70 AND chart=box_breakout AND slope60>=1,combo3,,,,151,0.2582781456953642,0.25165562913907286,1.673087692786346,1.4432442854725676,24.058562380133193,3.0864197530864197,52,0.2692307692307692,0.15384615384615385,1.3079461792333078,0.8315601167498353,54.022998185685374,-10.727272727272727
s3>=70 AND chart=box_breakout AND pos252_top10,combo3,,,,125,0.256,0.104,1.658330201342282,0.5964396910279263,37.74928091139414,12.652196929592376,29,0.2413793103448276,0.10344827586206896,1.1726414020712417,0.559152492297303,35.175780239688144,-6.721536351165981
s3>=70 AND chart=V_recovery AND slope60>=1,combo3,,,,123,0.2601626016260163,0.2926829268292683,1.685294920063295,1.6785357158384417,21.19282505689485,5.194914777521516,66,0.2878787878787879,0.15151515151515152,1.3985398539853986,0.8189607210415044,31.82822256633874,-7.534983853606028
s3>=70 AND chart=V_recovery AND pos252_top10,combo3,,,,121,0.24793388429752067,0.1487603305785124,1.6060790947917245,0.8531400539178857,21.72872851318815,13.348150084978428,50,0.52,0.12,2.526204620462046,0.6486168910648714,84.61185677340883,75.95936794582393
s3>=70 AND chart=V_recovery AND pos252_far,combo3,,,,98,0.10204081632653061,0.41836734693877553,0.661005341734009,2.3993354917724665,-4.59090631906979,-20.263157894736842,76,0.07894736842105263,0.15789473684210525,0.3835330901511203,0.8534432777169361,7.018255284888601,-13.157188841201716
s3>=70 AND chart=pullback_recovery AND pos252_far,combo3,,,,93,0.06451612903225806,0.3225806451612903,0.417925957999567,1.8499990416498955,-14.088345420846853,-21.87353629976581,52,0.1346153846153846,0.3076923076923077,0.6539730896166539,1.6631202334996706,0.6883491091180145,3.830176544298329
s3>=70 AND chart=persistent_uptrend AND past_120>=50,combo3,,,,247,0.17813765182186234,0.2631578947368421,1.1539494062983995,1.509209744503862,13.413724778927541,-13.105413105413104,118,0.1864406779661017,0.3220338983050847,0.9057448117693124,1.7406385494678753,21.66000527540126,-6.890130353817504
s3>=70 AND chart=persistent_uptrend AND rs>=1.1,combo3,,,,363,0.20110192837465565,0.3085399449035813,1.3027085991088432,1.7694756673852443,17.006698307353673,-10.671256454388985,163,0.22085889570552147,0.25766871165644173,1.0729514669258335,1.392735655660767,61.20127894931163,-1.7301038062283738
s3>=70 AND chart=mixed AND pos252_far,combo3,,,,179,0.0670391061452514,0.26256983240223464,0.43426943121742717,1.505837208761954,-5.370919813382188,-18.5546875,179,0.19553072625698323,0.1564245810055866,0.9499050463705587,0.8454968784830726,15.489507676859063,-6.788793103448276
s3>=70 AND past_60>=30 AND past_120>=50,combo3,,,,509,0.1650294695481336,0.28094302554027506,1.0690365369654937,1.611207416823966,10.713721113298316,-7.947805456702254,246,0.24796747967479674,0.2926829268292683,1.2046472939976924,1.5819924172313937,34.09448738056949,-6.467941507311586
s3>=70 AND past_60>=30 AND rs>=1.1,combo3,,,,793,0.18789407313997478,0.3026481715006305,1.2171500630517025,1.7356863644231049,14.189188572822907,-8.946608946608947,386,0.23575129533678757,0.2772020725388601,1.1453000222302023,1.49831622072412,40.034226864637446,-2.1046643913538112
s3>=70 AND past_120>=50 AND rs>=1.1,combo3,,,,491,0.1425661914460285,0.3340122199592668,0.9235227381456826,1.9155590891543925,7.654775684678665,-12.295081967213115,224,0.33035714285714285,0.25,1.6049033474776049,1.3512851897184823,46.69540379846246,-1.7301038062283738
s3>=70 AND past_120<=-20 AND pos252_far,combo3,,,,241,0.08298755186721991,0.2946058091286307,0.5375811078002729,1.6895634401126225,-5.4047017345294055,-15.619047619047619,185,0.16756756756756758,0.2918918918918919,0.814057621978414,1.5777167620496875,20.874482846698104,-11.296296296296296
s3>=70 AND slope60>=1 AND pos252_far,combo3,,,,146,0.11643835616438356,0.363013698630137,0.7542704789923692,2.081882483171766,-0.7815861283807617,-21.49122807017544,194,0.20618556701030927,0.17525773195876287,1.001667177026981,0.9472927103181112,27.672213482881503,-6.919727745633336
s3>=70 AND slope60>=1 AND rs>=1.1,combo3,,,,1099,0.18744313011828936,0.2656960873521383,1.2142289207394155,1.5237662716119065,14.20722413068598,-7.123655913978495,540,0.2574074074074074,0.23148148148148148,1.2505072729495172,1.251189990480076,38.593379297236936,-1.9630790080630622
s3>=70 AND slope60<=-1 AND pos252_far,combo3,,,,225,0.05333333333333334,0.28888888888888886,0.3454854586129754,1.6567769195220174,-8.2254839304833,-15.384615384615385,146,0.15753424657534246,0.2602739726027397,0.7653148876531488,1.4068174577891046,14.824334579360258,-13.157188841201716
